timestamp,toolset,method,url,client_ip,request_params,response
2025-12-18T06:57:53.937168,clinicaltrials_mcp,POST,http://localhost:8788/clinicaltrials_mcp/mcp/,127.0.0.1,"{'name': 'get_study', 'arguments': {'nct_id': 'NCT03517449'}}",{'status_code': 200}
2025-12-18T07:01:14.718142,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_disease_id_description_by_name', 'arguments': {'name': 'endometrial carcinoma'}}",{'status_code': 200}
2025-12-18T07:01:14.729350,ncbi_mcp,POST,http://localhost:8788/ncbi_mcp/mcp/,127.0.0.1,"{'name': 'get_gene_metadata_by_gene_name', 'arguments': {'gene_name': 'TP53'}}",{'status_code': 200}
2025-12-18T07:01:14.730132,clinicaltrials_mcp,POST,http://localhost:8788/clinicaltrials_mcp/mcp/,127.0.0.1,"{'name': 'get_studies', 'arguments': {'query': 'adjuvant carboplatin paclitaxel stage I endometrial carcinoma p53 mutation'}}",{'status_code': 200}
2025-12-18T07:01:14.762803,ncbi_mcp,POST,http://localhost:8788/ncbi_mcp/mcp/,127.0.0.1,"{'name': 'get_gene_metadata_by_gene_name', 'arguments': {'gene_name': 'TP53'}}",{'status_code': 200}
2025-12-18T07:01:14.796342,ncbi_mcp,POST,http://localhost:8788/ncbi_mcp/mcp/,127.0.0.1,"{'name': 'get_gene_metadata_by_gene_name', 'arguments': {'gene_name': 'TP53'}}",{'status_code': 200}
2025-12-18T07:01:32.574059,clinicaltrials_mcp,POST,http://localhost:8788/clinicaltrials_mcp/mcp/,127.0.0.1,"{'name': 'get_studies', 'arguments': {'query': 'endometrial cancer p53 mutation', 'filter': {'conditions': ['Endometrial Cancer', 'Endometrial Carcinoma'], 'interventions': ['Radiation', 'Brachytherapy', 'Radiotherapy'], 'status': ['RECRUITING', 'ACTIVE_NOT_RECRUITING', 'COMPLETED']}, 'post_filter': {'search_fields': ['brief_title', 'official_title', 'description', 'intervention_name'], 'keywords': ['vaginal brachytherapy', 'pelvic radiation', 'pelvic radiotherapy', 'p53', 'mutant', 'NCCN']}}}",{'status_code': 200}
2025-12-18T07:03:39.807384,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_disease_id_description_by_name', 'arguments': {'name': 'endometrial cancer'}}",{'status_code': 200}
2025-12-18T07:03:39.810738,fda_drug_mcp,POST,http://localhost:8788/fda_drug_mcp/mcp/,127.0.0.1,"{'name': 'get_indications_by_drug_name', 'arguments': {'drug_name': 'lenvatinib', 'limit': 5, 'skip': 0}}",{'status_code': 200}
2025-12-18T07:03:39.811362,clinicaltrials_mcp,POST,http://localhost:8788/clinicaltrials_mcp/mcp/,127.0.0.1,"{'name': 'get_studies', 'arguments': {'query': 'lenvatinib AND pembrolizumab AND endometrial cancer', 'filter': 'condition=Endometrial Neoplasms&intervention=lenvatinib,pembrolizumab', 'post_filter': ''}}",{'status_code': 200}
2025-12-18T07:03:39.813329,fda_drug_mcp,POST,http://localhost:8788/fda_drug_mcp/mcp/,127.0.0.1,"{'name': 'get_indications_by_drug_name', 'arguments': {'drug_name': 'pembrolizumab', 'limit': 5, 'skip': 0}}",{'status_code': 200}
2025-12-18T07:03:39.866225,fda_drug_mcp,POST,http://localhost:8788/fda_drug_mcp/mcp/,127.0.0.1,"{'name': 'get_indications_by_drug_name', 'arguments': {'drug_name': 'lenvatinib', 'limit': 5, 'skip': 0}}",{'status_code': 200}
2025-12-18T07:03:39.866238,fda_drug_mcp,POST,http://localhost:8788/fda_drug_mcp/mcp/,127.0.0.1,"{'name': 'get_indications_by_drug_name', 'arguments': {'drug_name': 'pembrolizumab', 'limit': 5, 'skip': 0}}",{'status_code': 200}
2025-12-18T07:03:39.932765,fda_drug_mcp,POST,http://localhost:8788/fda_drug_mcp/mcp/,127.0.0.1,"{'name': 'get_indications_by_drug_name', 'arguments': {'drug_name': 'lenvatinib', 'limit': 5, 'skip': 0}}",{'status_code': 200}
2025-12-18T07:03:39.933887,fda_drug_mcp,POST,http://localhost:8788/fda_drug_mcp/mcp/,127.0.0.1,"{'name': 'get_indications_by_drug_name', 'arguments': {'drug_name': 'pembrolizumab', 'limit': 5, 'skip': 0}}",{'status_code': 200}
2025-12-18T07:04:57.498093,clinicaltrials_mcp,POST,http://localhost:8788/clinicaltrials_mcp/mcp/,127.0.0.1,"{'name': 'get_studies', 'arguments': {'query': 'endometrial cancer adjuvant therapy', 'filter': 'phase:phase-2 OR phase:phase-3', 'post_filter': 'type:interventional'}}",{'status_code': 200}
2025-12-18T07:04:57.497735,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_disease_id_description_by_name', 'arguments': {'name': 'endometrial cancer'}}",{'status_code': 200}
2025-12-18T07:04:57.539442,clinicaltrials_mcp,POST,http://localhost:8788/clinicaltrials_mcp/mcp/,127.0.0.1,"{'name': 'get_studies', 'arguments': {'query': 'endometrial cancer adjuvant therapy', 'filter': 'phase:phase-2 OR phase:phase-3', 'post_filter': 'type:interventional'}}",{'status_code': 200}
2025-12-18T07:04:57.573883,clinicaltrials_mcp,POST,http://localhost:8788/clinicaltrials_mcp/mcp/,127.0.0.1,"{'name': 'get_studies', 'arguments': {'query': 'endometrial cancer adjuvant therapy', 'filter': 'phase:phase-2 OR phase:phase-3', 'post_filter': 'type:interventional'}}",{'status_code': 200}
2025-12-18T07:05:19.109672,ncbi_mcp,POST,http://localhost:8788/ncbi_mcp/mcp/,127.0.0.1,"{'name': 'get_gene_metadata_by_gene_name', 'arguments': {'gene_name': 'TP53'}}",{'status_code': 200}
2025-12-18T07:05:19.110939,clinicaltrials_mcp,POST,http://localhost:8788/clinicaltrials_mcp/mcp/,127.0.0.1,"{'name': 'get_studies', 'arguments': {'query': 'p53 endometrial cancer', 'filter': '{'status':['RECRUITING','ACTIVE_NOT_RECRUITING']}'}}",{'status_code': 200}
2025-12-18T07:05:19.113083,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_disease_id_description_by_name', 'arguments': {'name': 'endometrial cancer'}}",{'status_code': 200}
2025-12-18T07:05:19.149515,ncbi_mcp,POST,http://localhost:8788/ncbi_mcp/mcp/,127.0.0.1,"{'name': 'get_gene_metadata_by_gene_name', 'arguments': {'gene_name': 'TP53'}}",{'status_code': 200}
2025-12-18T07:05:19.184386,ncbi_mcp,POST,http://localhost:8788/ncbi_mcp/mcp/,127.0.0.1,"{'name': 'get_gene_metadata_by_gene_name', 'arguments': {'gene_name': 'TP53'}}",{'status_code': 200}
2025-12-18T07:05:20.379291,dbsearch_mcp,POST,http://localhost:8788/dbsearch_mcp/mcp/,127.0.0.1,"{'name': 'clinvar_query_variant_significance', 'arguments': {'refseqid': 'NP_000537', 'variant': 'p.?'}}",{'status_code': 200}
2025-12-18T07:40:33.138297,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_disease_id_description_by_name', 'arguments': {'name': 'FIGO Grade 3 endometrioid endometrial cancer'}}",{'status_code': 200}
2025-12-18T07:42:13.834293,clinicaltrials_mcp,POST,http://localhost:8788/clinicaltrials_mcp/mcp/,127.0.0.1,"{'name': 'get_studies', 'arguments': {'query': {'condition': 'endometrioid endometrial cancer', 'intervention': ['carboplatin', 'paclitaxel'], 'other_terms': 'adjuvant NCCN'}, 'filter': {'study_type': 'expanded_access'}, 'post_filter': {'fields': ['study_design_info', 'eligibility', 'sponsor_collaborators']}}}",{'status_code': 200}
2025-12-18T07:42:14.516113,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_general_info_by_disease_name', 'arguments': {'name': 'endometrioid endometrial cancer'}}",{'status_code': 200}
2025-12-18T07:42:16.036061,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_general_info_by_disease_name', 'arguments': {'name': 'endometrioid endometrial cancer'}}",{'status_code': 200}
2025-12-18T07:42:16.546725,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_general_info_by_disease_name', 'arguments': {'name': 'endometrioid endometrial cancer'}}",{'status_code': 200}
2025-12-18T07:42:30.615918,clinicaltrials_mcp,POST,http://localhost:8788/clinicaltrials_mcp/mcp/,127.0.0.1,"{'name': 'get_studies', 'arguments': {'query': 'endometrial cancer adjuvant radiation therapy', 'filter': '{'briefTitle.terms': ['stage I', 'grade 3', 'high-risk', 'endometrioid'], 'interventionNames.terms': ['brachytherapy', 'external beam radiation therapy']}'}}",{'status_code': 200}
2025-12-18T07:42:30.617343,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_disease_id_description_by_name', 'arguments': {'name': 'endometrioid endometrial cancer'}}",{'status_code': 200}
2025-12-18T07:42:51.627192,clinicaltrials_mcp,POST,http://localhost:8788/clinicaltrials_mcp/mcp/,127.0.0.1,"{'name': 'get_studies', 'arguments': {'query': 'lenvatinib pembrolizumab endometrial cancer maintenance', 'filter': 'advanced OR recurrent'}}",{'status_code': 200}
2025-12-18T07:42:51.637655,fda_drug_mcp,POST,http://localhost:8788/fda_drug_mcp/mcp/,127.0.0.1,"{'name': 'get_indications_by_drug_name', 'arguments': {'drug_name': 'lenvatinib'}}",{'status_code': 200}
2025-12-18T07:42:51.652430,fda_drug_mcp,POST,http://localhost:8788/fda_drug_mcp/mcp/,127.0.0.1,"{'name': 'get_indications_by_drug_name', 'arguments': {'drug_name': 'pembrolizumab'}}",{'status_code': 200}
2025-12-18T07:42:51.721454,fda_drug_mcp,POST,http://localhost:8788/fda_drug_mcp/mcp/,127.0.0.1,"{'name': 'get_indications_by_drug_name', 'arguments': {'drug_name': 'lenvatinib'}}",{'status_code': 200}
2025-12-18T07:42:51.749792,fda_drug_mcp,POST,http://localhost:8788/fda_drug_mcp/mcp/,127.0.0.1,"{'name': 'get_indications_by_drug_name', 'arguments': {'drug_name': 'pembrolizumab'}}",{'status_code': 200}
2025-12-18T07:42:51.787662,fda_drug_mcp,POST,http://localhost:8788/fda_drug_mcp/mcp/,127.0.0.1,"{'name': 'get_indications_by_drug_name', 'arguments': {'drug_name': 'lenvatinib'}}",{'status_code': 200}
2025-12-18T07:42:51.797152,fda_drug_mcp,POST,http://localhost:8788/fda_drug_mcp/mcp/,127.0.0.1,"{'name': 'get_indications_by_drug_name', 'arguments': {'drug_name': 'pembrolizumab'}}",{'status_code': 200}
2025-12-18T07:44:46.468671,ncbi_mcp,POST,http://localhost:8788/ncbi_mcp/mcp/,127.0.0.1,"{'name': 'get_gene_metadata_by_gene_name', 'arguments': {'gene_name': 'POLE'}}",{'status_code': 200}
2025-12-18T07:44:46.506862,ncbi_mcp,POST,http://localhost:8788/ncbi_mcp/mcp/,127.0.0.1,"{'name': 'get_gene_metadata_by_gene_name', 'arguments': {'gene_name': 'POLE'}}",{'status_code': 200}
2025-12-18T07:44:46.543545,ncbi_mcp,POST,http://localhost:8788/ncbi_mcp/mcp/,127.0.0.1,"{'name': 'get_gene_metadata_by_gene_name', 'arguments': {'gene_name': 'POLE'}}",{'status_code': 200}
2025-12-18T07:44:47.161586,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_general_info_by_disease_name', 'arguments': {'name': 'endometrioid carcinoma'}}",{'status_code': 200}
2025-12-18T07:44:47.164141,ncbi_mcp,POST,http://localhost:8788/ncbi_mcp/mcp/,127.0.0.1,"{'name': 'get_gene_metadata_by_gene_name', 'arguments': {'gene_name': 'TP53'}}",{'status_code': 200}
2025-12-18T07:44:47.236121,ncbi_mcp,POST,http://localhost:8788/ncbi_mcp/mcp/,127.0.0.1,"{'name': 'get_gene_metadata_by_gene_name', 'arguments': {'gene_name': 'TP53'}}",{'status_code': 200}
2025-12-18T07:44:47.272218,ncbi_mcp,POST,http://localhost:8788/ncbi_mcp/mcp/,127.0.0.1,"{'name': 'get_gene_metadata_by_gene_name', 'arguments': {'gene_name': 'TP53'}}",{'status_code': 200}
2025-12-18T07:44:47.704801,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_general_info_by_disease_name', 'arguments': {'name': 'endometrioid carcinoma'}}",{'status_code': 200}
2025-12-18T07:44:48.390827,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_general_info_by_disease_name', 'arguments': {'name': 'endometrioid carcinoma'}}",{'status_code': 200}
2025-12-18T07:45:03.091540,clinicaltrials_mcp,POST,http://localhost:8788/clinicaltrials_mcp/mcp/,127.0.0.1,"{'name': 'get_studies', 'arguments': {'query': 'endometrial cancer pembrolizumab MMR proficient', 'post_filter': '{'start_date': '2024-01-01'}'}}",{'status_code': 200}
2025-12-18T07:45:03.098955,fda_drug_mcp,POST,http://localhost:8788/fda_drug_mcp/mcp/,127.0.0.1,"{'name': 'get_indications_by_drug_name', 'arguments': {'drug_name': 'pembrolizumab'}}",{'status_code': 200}
2025-12-18T07:45:03.135544,fda_drug_mcp,POST,http://localhost:8788/fda_drug_mcp/mcp/,127.0.0.1,"{'name': 'get_indications_by_drug_name', 'arguments': {'drug_name': 'pembrolizumab'}}",{'status_code': 200}
2025-12-18T07:45:03.209993,fda_drug_mcp,POST,http://localhost:8788/fda_drug_mcp/mcp/,127.0.0.1,"{'name': 'get_indications_by_drug_name', 'arguments': {'drug_name': 'pembrolizumab'}}",{'status_code': 200}
2025-12-18T07:45:03.589040,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_general_info_by_disease_name', 'arguments': {'name': 'endometrial cancer'}}",{'status_code': 200}
2025-12-18T07:45:07.090903,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_general_info_by_disease_name', 'arguments': {'name': 'endometrial cancer'}}",{'status_code': 200}
2025-12-18T07:45:07.588841,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_general_info_by_disease_name', 'arguments': {'name': 'endometrial cancer'}}",{'status_code': 200}
2025-12-18T08:01:22.943077,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_publications_by_disease_efoId', 'arguments': {'entityId': '', 'publication_year': 2025}}",{'status_code': 200}
2025-12-18T08:01:22.980697,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_publications_by_disease_efoId', 'arguments': {'entityId': '', 'publication_year': 2025}}",{'status_code': 200}
2025-12-18T08:01:23.027754,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_publications_by_disease_efoId', 'arguments': {'entityId': '', 'publication_year': 2025}}",{'status_code': 200}
2025-12-18T08:01:23.659228,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_general_info_by_disease_name', 'arguments': {'name': 'endometrial cancer'}}",{'status_code': 200}
2025-12-18T08:01:24.197329,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_general_info_by_disease_name', 'arguments': {'name': 'endometrial cancer'}}",{'status_code': 200}
2025-12-18T08:01:24.717255,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_general_info_by_disease_name', 'arguments': {'name': 'endometrial cancer'}}",{'status_code': 200}
2025-12-18T08:01:39.558876,clinicaltrials_mcp,POST,http://localhost:8788/clinicaltrials_mcp/mcp/,127.0.0.1,"{'name': 'get_studies', 'arguments': {'query': 'endometrial cancer adjuvant carboplatin paclitaxel', 'filter': '{'advanced': {'status': 'COMPLETED'}}', 'postFilter': '{'fields': ['briefTitle', 'officialTitle', 'phase', 'studyType', 'primaryCompletionDate', 'resultsFirstPostDate', 'conditions', 'interventions']}'}}",{'status_code': 200}
2025-12-18T08:01:40.032515,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_general_info_by_disease_name', 'arguments': {'name': 'endometrial cancer'}}",{'status_code': 200}
2025-12-18T08:01:42.112320,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_general_info_by_disease_name', 'arguments': {'name': 'endometrial cancer'}}",{'status_code': 200}
2025-12-18T08:01:42.623638,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_general_info_by_disease_name', 'arguments': {'name': 'endometrial cancer'}}",{'status_code': 200}
2025-12-18T08:02:05.614004,clinicaltrials_mcp,POST,http://localhost:8788/clinicaltrials_mcp/mcp/,127.0.0.1,"{'name': 'get_studies', 'arguments': {'query': 'endometrial cancer', 'filter': '{'intervention':['brachytherapy','external beam radiation'],'phase':['PHASE3','PHASE4'],'status':'COMPLETED'}', 'post_filter': '{'fields':['NCTId','BriefTitle','Condition','InterventionName','Phase','OverallStatus']}'}}",{'status_code': 200}
2025-12-18T08:02:05.622433,ncbi_mcp,POST,http://localhost:8788/ncbi_mcp/mcp/,127.0.0.1,"{'name': 'get_gene_metadata_by_gene_name', 'arguments': {'gene_name': 'TP53'}}",{'status_code': 200}
2025-12-18T08:02:05.624888,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_publications_by_disease_efoId', 'arguments': {'entityId': 'TO_BE_FILLED_BY_DISEASE_TOOL_OUTPUT', 'additional_filters': '{'query':'(brachytherapy OR external beam) AND (stage I) AND (grade 3 OR high grade) AND (p53 OR TP53)'}'}}",{'status_code': 200}
2025-12-18T08:02:05.625755,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_disease_id_description_by_name', 'arguments': {'name': 'endometrioid carcinoma'}}",{'status_code': 200}
2025-12-18T08:02:05.676963,ncbi_mcp,POST,http://localhost:8788/ncbi_mcp/mcp/,127.0.0.1,"{'name': 'get_gene_metadata_by_gene_name', 'arguments': {'gene_name': 'TP53'}}",{'status_code': 200}
2025-12-18T08:02:05.678098,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_publications_by_disease_efoId', 'arguments': {'entityId': 'TO_BE_FILLED_BY_DISEASE_TOOL_OUTPUT', 'additional_filters': '{'query':'(brachytherapy OR external beam) AND (stage I) AND (grade 3 OR high grade) AND (p53 OR TP53)'}'}}",{'status_code': 200}
2025-12-18T08:02:05.733934,ncbi_mcp,POST,http://localhost:8788/ncbi_mcp/mcp/,127.0.0.1,"{'name': 'get_gene_metadata_by_gene_name', 'arguments': {'gene_name': 'TP53'}}",{'status_code': 200}
2025-12-18T08:02:05.734247,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_publications_by_disease_efoId', 'arguments': {'entityId': 'TO_BE_FILLED_BY_DISEASE_TOOL_OUTPUT', 'additional_filters': '{'query':'(brachytherapy OR external beam) AND (stage I) AND (grade 3 OR high grade) AND (p53 OR TP53)'}'}}",{'status_code': 200}
2025-12-18T08:05:11.445363,clinicaltrials_mcp,POST,http://localhost:8788/clinicaltrials_mcp/mcp/,127.0.0.1,"{'name': 'get_studies', 'arguments': {'query': 'KEYNOTE-775 lenvatinib pembrolizumab endometrial cancer', 'filter': None, 'post_filter': None, 'limit': 5}}",{'status_code': 200}
2025-12-18T08:05:26.373137,ncbi_mcp,POST,http://localhost:8788/ncbi_mcp/mcp/,127.0.0.1,"{'name': 'get_gene_metadata_by_gene_name', 'arguments': {'gene_name': 'TP53'}}",{'status_code': 200}
2025-12-18T08:05:26.407573,ncbi_mcp,POST,http://localhost:8788/ncbi_mcp/mcp/,127.0.0.1,"{'name': 'get_gene_metadata_by_gene_name', 'arguments': {'gene_name': 'TP53'}}",{'status_code': 200}
2025-12-18T08:05:26.441373,ncbi_mcp,POST,http://localhost:8788/ncbi_mcp/mcp/,127.0.0.1,"{'name': 'get_gene_metadata_by_gene_name', 'arguments': {'gene_name': 'TP53'}}",{'status_code': 200}
2025-12-18T08:05:27.085489,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_general_info_by_disease_name', 'arguments': {'name': 'endometrioid adenocarcinoma'}}",{'status_code': 200}
2025-12-18T08:05:27.762671,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_general_info_by_disease_name', 'arguments': {'name': 'endometrioid adenocarcinoma'}}",{'status_code': 200}
2025-12-18T08:05:28.315134,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_general_info_by_disease_name', 'arguments': {'name': 'endometrioid adenocarcinoma'}}",{'status_code': 200}
2025-12-18T08:05:42.028116,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_disease_id_description_by_name', 'arguments': {'name': 'endometrial cancer'}}",{'status_code': 200}
2025-12-18T08:05:42.031627,fda_drug_mcp,POST,http://localhost:8788/fda_drug_mcp/mcp/,127.0.0.1,"{'name': 'get_indications_by_drug_name', 'arguments': {'drug_name': 'pembrolizumab'}}",{'status_code': 200}
2025-12-18T08:05:42.035437,clinicaltrials_mcp,POST,http://localhost:8788/clinicaltrials_mcp/mcp/,127.0.0.1,"{'name': 'get_studies', 'arguments': {'query': 'endometrial cancer lenvatinib pembrolizumab', 'filter': '{'status': ['RECRUITING', 'ACTIVE_NOT_RECRUITING', 'COMPLETED']}'}}",{'status_code': 200}
2025-12-18T08:05:42.037023,fda_drug_mcp,POST,http://localhost:8788/fda_drug_mcp/mcp/,127.0.0.1,"{'name': 'get_indications_by_drug_name', 'arguments': {'drug_name': 'lenvatinib'}}",{'status_code': 200}
2025-12-18T08:05:42.089924,fda_drug_mcp,POST,http://localhost:8788/fda_drug_mcp/mcp/,127.0.0.1,"{'name': 'get_indications_by_drug_name', 'arguments': {'drug_name': 'pembrolizumab'}}",{'status_code': 200}
2025-12-18T08:05:42.091034,fda_drug_mcp,POST,http://localhost:8788/fda_drug_mcp/mcp/,127.0.0.1,"{'name': 'get_indications_by_drug_name', 'arguments': {'drug_name': 'lenvatinib'}}",{'status_code': 200}
2025-12-18T08:05:42.160455,fda_drug_mcp,POST,http://localhost:8788/fda_drug_mcp/mcp/,127.0.0.1,"{'name': 'get_indications_by_drug_name', 'arguments': {'drug_name': 'lenvatinib'}}",{'status_code': 200}
2025-12-18T08:05:42.161876,fda_drug_mcp,POST,http://localhost:8788/fda_drug_mcp/mcp/,127.0.0.1,"{'name': 'get_indications_by_drug_name', 'arguments': {'drug_name': 'pembrolizumab'}}",{'status_code': 200}
2025-12-18T08:08:03.284969,clinicaltrials_mcp,POST,http://localhost:8788/clinicaltrials_mcp/mcp/,127.0.0.1,"{'name': 'get_studies', 'arguments': {'query': 'endometrial cancer lymph node dissection', 'filter': '{'conditions': ['Endometrial Cancer', 'Endometrioid Adenocarcinoma'], 'interventions': ['Lymph Node Dissection', 'Sentinel Lymph Node Biopsy']}'}}",{'status_code': 200}
2025-12-18T08:08:03.285123,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_disease_id_description_by_name', 'arguments': {'name': 'endometrial cancer'}}",{'status_code': 200}
2025-12-18T08:08:51.395725,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_disease_id_description_by_name', 'arguments': {'name': 'endometrial cancer'}}",{'status_code': 200}
2025-12-18T08:08:51.397029,clinicaltrials_mcp,POST,http://localhost:8788/clinicaltrials_mcp/mcp/,127.0.0.1,"{'name': 'get_studies', 'arguments': {'query': 'endometrial cancer adjuvant carboplatin paclitaxel', 'filter': 'OVERALL_STATUS:COMPLETED, PHASE:PHASE3, PHASE:PHASE2'}}",{'status_code': 200}
2025-12-18T08:09:27.840223,clinicaltrials_mcp,POST,http://localhost:8788/clinicaltrials_mcp/mcp/,127.0.0.1,"{'name': 'get_studies', 'arguments': {'query': 'endometrial cancer brachytherapy external beam radiation', 'filter': '{'conditions': ['Endometrial Cancer'], 'interventions': ['Brachytherapy', 'Radiation']}'}}",{'status_code': 200}
2025-12-18T08:09:27.845244,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_disease_id_description_by_name', 'arguments': {'name': 'endometrial cancer'}}",{'status_code': 200}
2025-12-18T08:09:27.847629,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_publications_by_disease_efoId', 'arguments': {'entityId': 'EFO_ID_PLACEHOLDER'}}",{'status_code': 200}
2025-12-18T08:09:27.883525,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_publications_by_disease_efoId', 'arguments': {'entityId': 'EFO_ID_PLACEHOLDER'}}",{'status_code': 200}
2025-12-18T08:09:27.917099,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_publications_by_disease_efoId', 'arguments': {'entityId': 'EFO_ID_PLACEHOLDER'}}",{'status_code': 200}
2025-12-18T08:09:47.471282,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_disease_id_description_by_name', 'arguments': {'name': 'endometrial cancer'}}",{'status_code': 200}
2025-12-18T08:09:47.474890,fda_drug_mcp,POST,http://localhost:8788/fda_drug_mcp/mcp/,127.0.0.1,"{'name': 'get_indications_by_drug_name', 'arguments': {'drug_name': 'lenvatinib'}}",{'status_code': 200}
2025-12-18T08:09:47.476801,fda_drug_mcp,POST,http://localhost:8788/fda_drug_mcp/mcp/,127.0.0.1,"{'name': 'get_indications_by_drug_name', 'arguments': {'drug_name': 'pembrolizumab'}}",{'status_code': 200}
2025-12-18T08:09:47.529103,fda_drug_mcp,POST,http://localhost:8788/fda_drug_mcp/mcp/,127.0.0.1,"{'name': 'get_indications_by_drug_name', 'arguments': {'drug_name': 'pembrolizumab'}}",{'status_code': 200}
2025-12-18T08:09:47.529271,fda_drug_mcp,POST,http://localhost:8788/fda_drug_mcp/mcp/,127.0.0.1,"{'name': 'get_indications_by_drug_name', 'arguments': {'drug_name': 'lenvatinib'}}",{'status_code': 200}
2025-12-18T08:09:47.582385,fda_drug_mcp,POST,http://localhost:8788/fda_drug_mcp/mcp/,127.0.0.1,"{'name': 'get_indications_by_drug_name', 'arguments': {'drug_name': 'lenvatinib'}}",{'status_code': 200}
2025-12-18T08:09:47.583332,fda_drug_mcp,POST,http://localhost:8788/fda_drug_mcp/mcp/,127.0.0.1,"{'name': 'get_indications_by_drug_name', 'arguments': {'drug_name': 'pembrolizumab'}}",{'status_code': 200}
2025-12-18T08:11:09.055861,clinicaltrials_mcp,POST,http://localhost:8788/clinicaltrials_mcp/mcp/,127.0.0.1,"{'name': 'get_studies', 'arguments': {'query': 'endometrial cancer molecular classification adjuvant therapy POLE p53 MMR'}}",{'status_code': 200}
2025-12-18T08:11:09.535647,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_general_info_by_disease_name', 'arguments': {'name': 'endometrial cancer'}}",{'status_code': 200}
2025-12-18T08:11:19.619405,opentargets_mcp,POST,http://localhost:8788/opentargets_mcp/mcp/,127.0.0.1,"{'name': 'get_general_info_by_disease_name', 'arguments': {'name': 'endometrial cancer'}}",{'status_code': 200}
